tweet_id,tweet_url,tweet_text,stance,persuasiveness,split,label,persuasiveness_label
1351628704267579395,https://t.co/leUBgIAFA0,STATE AND OR FEDERAL MANDATED CONCEALED CARRY PERMITS ARE JUST ANOTHER (INFRINGEMENT) ON THE SECOND AMENDMENT AND IS AGAINST THE SUPREME LAW OF THE LAND... https://t.co/leUBgIAFA0,oppose,no,train,0,0
1375447448445988866_aug,https://t.co/rGWSdFYEKN,"Kids exposed to gun violence often experience trauma and other psychological effects. When they open up about their experiences, show your support by listening attentively to validate their feelings and let them know they're not alone.

#GunViolence #Listening https://t.co/rGWSdFYEKN",support,no,train,1,0
1364724222627639296,https://t.co/n6P6oyKCPF,"Biden Gun Control Plan Would ‘Criminalize’ up to 105 Million People: Gun-rights Group - https://t.co/n6P6oyKCPF

By Jac... https://t.co/ArPuMP20Cj",oppose,no,train,0,0
1339440670273105920,https://t.co/lZFmT9qTRB,This is the kind of sensible gun control I can fully support! https://t.co/lZFmT9qTRB,oppose,no,train,0,0
1347499329456463872,https://t.co/MsSte7i69r,"Free will, is how, Jay-Bob @GovInslee. You can't legislate it away.

Welcome to Real Life. It's why we have a Second Amendment. WSP protects you, 24/7, on our dime.

Meanwhile, your party wants to disarm us, while you force us into poverty.

Maybe dial it back, idiot.

#WA2A https://t.co/MsSte7i69r https://t.co/beV4soFlFD",oppose,no,train,0,0
1362580870754885636,https://t.co/ZI6WgwAK9w,"Georgia @MomsDemand and #StudentsDemand volunteers showed up for #GAPol VIRTUALLY today to make our voices heard about legislation that will save lives from gun violence. We are the #gunsensemajority, we will fight to make sure our lawmakers protect Georgia from gun violence! https://t.co/ZI6WgwAK9w",support,no,train,1,0
1344073616284131329,https://t.co/OQMx5LGkRH,Criminal violence has increased on the Liberals watch because of failed ‘hug a thug’ rehabilitated legal ideology; stricter gun controls; catch and release ‘progressive’ judges and a failure of real crime control action by Public Safety Minister Bill Blair. https://t.co/OQMx5LGkRH https://t.co/kAvLlKtt3T,oppose,yes,train,0,1
1333897793992347653_aug,https://t.co/XRFwDDtd4H,"Ahh...but who needs rational gun laws....WE DO. But only if we WANT TO SAFE LIVES &amp; decrease injuries, decrease healthcare costs, save children from exposure to gun violence...decrease fear...your answer here. #rationalgunlaws ⁦@ProtectMN⁩ https://t.co/XRFwDDtd4H",support,no,train,1,0
1366042118930726915,https://t.co/g1LHX2zFX4,“All Gun Control Is Racist.” https://t.co/g1LHX2zFX4,oppose,no,train,0,0
1361663724940111873,https://t.co/Swh0pkSUlv,"♦️ This is a bonus picture. Gizzie isn't having it. She can't understand that on average, 728 Kentuckians die due to guns every year. Safe storage laws and sensible legislation can reduce these deaths. So... let's talk to Legislators TODAY!

#KYGA21 #KYLeg @MomsDemand @Everytown https://t.co/Swh0pkSUlv",support,no,train,1,0
1371535699795570691,https://t.co/DphklTwFq8,"No more gun control, we need less gun control. Our 2nd amendment Rights have already been trampled on by the laws we have! https://t.co/DphklTwFq8",oppose,yes,train,0,1
1371589871375159296,https://t.co/vyNkcKhHFi,"Strict gun rules/bans means the bad guys run rampant over the defenseless sheeple!  Chicago has 1 of strictest gun control measures in the country.  

Proof stricter gun laws IS NOT THE ANSWER.  Protect the 2A rights of the law abiding majority. https://t.co/vyNkcKhHFi https://t.co/j2eEOnJt5U",oppose,no,train,0,0
1357931603872288768,https://t.co/xYijdKEZmM,"Biggest Gun Control Bill In History #Targets The Poor, Will Make Millions Of Felons Overnight

https://t.co/xYijdKEZmM https://t.co/R5WtcfJrFJ",oppose,no,train,0,0
1330377844073979904,https://t.co/a6VNIsC3wi,"Myth: Gun Control Reduces Crime Myth: Gun Control Reduces Crime

From ABC 20/20 Myths, Lies, https://t.co/a6VNIsC3wi https://t.co/xnqpadqXxV",oppose,no,train,0,0
1367512810381602819,https://t.co/5LZF1QrDjC,"”The world is filled with violence. Because criminals carry guns, we decent law-abiding citizens should also have guns. Otherwise they will win and the decent people will lose.” -James Earl Jones 

#Firearm #Ammo #Protect #Guns #Carry #2ndAmendment #TheRightToCarry #Ammunition https://t.co/5LZF1QrDjC",oppose,no,train,0,0
1325114360440696834,https://t.co/o3fFhj2GAr,"🚨HISTORIC WIN🚨
 
Congratulations President-elect, @JoeBiden! From passing the original Brady Background Check Bill to implementing the Assault Weapons Ban - you've repeatedly taken on the NRA and proven to be the gun safety champion America needs.
 
Now, let’s get back to work! https://t.co/o3fFhj2GAr",support,no,train,1,0
1340060574928015362,https://t.co/PzDw02pImr,"The Fight for Georgia @ReverendWarnock &amp; @ossoff 

Gun safety laws are on the line that will save lives. We need your help to elect both these Gun Safety Champions

Text GEORGIA to 34131 to donate $

Text PEACH to 64433 to make calls to flip the Senate with @MomsDemand https://t.co/PzDw02pImr",support,no,train,1,0
1375303070477922304,https://t.co/bIxEpZQROW,"Prison shanks

because even in the most secure gun free environment possible evil people find a way to kill

#2AShallNOTBeInfringed 
NO #GunControl https://t.co/bIxEpZQROW",oppose,no,train,0,0
1374865621960249345,https://t.co/09L9W8pfV3,"Guns don't kill people. People kill people. Take away the guns, and they'll use knives, and so on. #ejforliberty #guncontrol #guns #2a #gunrights #2ndamendment #ar #guncontrolnow #shallnotbeinfringed #firearms #enoughisenough #secondamendment #gunsofinstagram #nra #gun https://t.co/09L9W8pfV3",oppose,no,train,0,0
1372925432870404098,https://t.co/1AFKJ5p0cc,"In France -my 2nd country- there are VERY STRICT gun control laws.
ALMOST NO ONE HERE owns one, and there are VERY FEW mass shootings or gun deaths.
The US is the 3d country in the world with the highest rate of gun deaths... WE MUST FIX THAT !!
#GunControlNow https://t.co/1AFKJ5p0cc",support,no,train,1,0
1366992335008010241,https://t.co/gjMY3GzU1u,"We should be concerned if H R 127 bill passes
Remember gun control laws do not solve the issue because the biggest incidents occur with illegal gun owners 
This is a violation of our 2nd Amendment rights  
https://t.co/gjMY3GzU1u
https://t.co/e8AXI473j9
https://t.co/IivQvkS93n https://t.co/JmJDEYTL1s",oppose,no,train,0,0
1372169680945868808_aug,https://t.co/0GNYg4vHk2,Every act of gun violence is a preventable one. Take the Pledge to promise to.. 1)Look for warning signals and threats 2) Act immediately and take it seriously 3) #SaySomething to a trusted adult. By taking the pledge you are helping to create a safer and healthier school! https://t.co/0GNYg4vHk2,support,no,train,1,0
1334946681444450305,https://t.co/3JNcSq7Uye,"""We must act on climate change, push gun control, defund the police and legalize drugs. Because of COVID.""

These are liberals. This is who they are. This is how they behave. If you can find anything in their belief system that resembles a normal human being, I'd love to see it. https://t.co/3JNcSq7Uye",oppose,no,train,0,0
1370056928404078592,https://t.co/vj2sOS2wWf,"Join us on March 23rd for our gun safety virtual advocacy day! The gun violence epidemic is a public health issue, and legislators must treat it with the same urgency as they would any other crisis.

RSVP at the link for event details: https://t.co/vj2sOS2wWf https://t.co/oups0vxRQ1",support,no,train,1,0
1329470120620658689,https://t.co/eMgiELW7Fn,"Can't be true, Chicago has all the common-sense gun control measures the left wants.

If this were true, it would prove all those measures aren't actually doing anything good. https://t.co/eMgiELW7Fn",oppose,no,train,0,0
1365003891889364997,https://t.co/xCpCjtuIUv,Biden Gun Control Plan Would 'Criminalize' up to 105 Million People: Gun-rights Group https://t.co/xCpCjtuIUv https://t.co/znVcaKKR3o,oppose,no,train,0,0
1367869286073704453,https://t.co/W0KdVQsajd,"Gun law loopholes cost lives. Up to 80% of guns used for criminal purposes were obtained without a background check—we can’t put any more Americans at risk. 

Tell your representative to support #HR8, the Bipartisan Background Checks Act. Text UNIVERSAL to 34131 to call them. https://t.co/W0KdVQsajd",support,no,train,1,0
1375846571611394050,https://t.co/2Srdv89WS7,"Every life stolen whether it’s  to suicide, accidental shooting, homicide, or mass shooting leaves a family, and a community, irrevocably wounded. And, the magnitude of this uniquely American problem is almost unfathomable. #MoreThanThoughtsAndPrayers @MomsDemand https://t.co/2Srdv89WS7",support,no,train,1,0
1320775978533212166,https://t.co/MvavCX93Pl,".@ASL4Justice4all is a champion for our environment, especially our precious water. She backs common-sense gun safety rules to make our cities safer. She puts people first &amp; brings a passion &amp; intellect to state lawmaking that will ensure just &amp; fair laws. https://t.co/MvavCX93Pl https://t.co/aDF1dnG2Dz",support,no,train,1,0
1316117138076246017,https://t.co/t7wd7peLNh,Chicago tops 600 murders. Highest in 5 years. Chicago is a gun free zone. Gun control works so well. Idiots. https://t.co/t7wd7peLNh,oppose,no,train,0,0
1352720207412940802,https://t.co/v4emqwZAI6,Text PFVHLW to 50409 to tell Legislature that we don't want Strict Scrutiny in Iowa! This gun rights amendment proposal with strict scrutiny language would undermine all efforts to enact sensible restrictions on firearm access and could lead to current gun safety laws challenges https://t.co/v4emqwZAI6,oppose,no,train,0,0
1340680594594951169,https://t.co/X3E39UTS35,"#guns #2A Here’s A List Of Biden’s Pro-Gun Control Cabinet Picks: … rifles may be banned because they are, like the M-16, ‘weapons … absolute most anti-gun, anti-Second Amendment, anti-Constitutional AG … physician, cri https://t.co/X3E39UTS35 https://t.co/y7ezzhcEPL",oppose,no,train,0,0
1372921106793914368,https://t.co/hEXmv5VG5V,"There is no statistical evidence that the Brady Bill achieved anything it was created to.
#GunControl oppresses the law-abiding &amp; does nothing to improve the safety of our society.

#SelfDefense #GunRights https://t.co/hEXmv5VG5V",oppose,no,train,0,0
1374530053078323202_aug,https://t.co/kAFV3rg90a,#PresidentObama reduced #GunViolence by signing✍🏽 a bill disallowing the mental ill from purchasing #guns. The next guy came along and reversed #Obama’s Gun Reform Act... allowing the mentally ill to buy guns without background checks. #GunReform #GunControlNow #BanAssaultWeapons https://t.co/kAFV3rg90a,support,yes,train,1,1
1364368222938689538,https://t.co/zDNpa324R5,"Merrick Garland has a long history of disdain for the Second Amendment, and will likely be a brutal enforcer of unconstitutional gun laws under the new Biden regime. Take action NOW at https://t.co/zDNpa324R5 https://t.co/DDv5phQP7e",oppose,no,train,0,0
1325817888926818306,https://t.co/XkELfUh36S,Gun Control can suck my ass 🤓 https://t.co/XkELfUh36S,oppose,no,train,0,0
1363414572556816384,https://t.co/rZEVXfuAJ8,"South Africa has 9,7 guns per 100 people. We are ranked 89th globally. 

SA has fewer guns than AUS🇦🇺(14,5) NAM🇳🇦(15,4), GER🇩🇪 (19,6), NOR🇳🇴 (28,8), CAN🇨🇦 (34,7) and many others with far lower homicide rates.

Gun control doesn’t solve violence. https://t.co/rZEVXfuAJ8",oppose,yes,train,0,1
1364324317698400256,https://t.co/HVrak26gjl,Data show gun control doesn't reduce US violent crime https://t.co/HVrak26gjl https://t.co/rrrCRbOkPD,oppose,no,train,0,0
1370880746190110722,https://t.co/fz45xoIkWj,"Don’t let fear, cloud your judgement!!  More gun laws won’t change a thing, because for some reason criminals DONT FOLLOW THE LAW!!  Weird!! #2a #2ndAmendment #pewpew #BlackGunsMatter #stupidity https://t.co/fz45xoIkWj",oppose,yes,train,0,1
1336717250951188480,https://t.co/SLVjkAlTsy,Gun control is unconstitutional! #2A #GunRights #WomensRights Featuring: @3gunbeth https://t.co/SLVjkAlTsy,oppose,no,train,0,0
1346943760177852420,https://t.co/VLItCndadD,"Things are getting scary out here. I’m hearing reports of Proud Boys protesting at the Statehouse. If any friends here are near downtown, I can drop off one of my weapons for you to protect yourself. God bless the second amendment 🇺🇸🇺🇸🇺🇸 https://t.co/VLItCndadD",oppose,no,train,0,0
1334967300282310664,https://t.co/uJnkLq8qnH,Gun control only helps the elites and harms the people/workers. Fuck outta here with that liberal bs. https://t.co/uJnkLq8qnH https://t.co/lfPQrNFknb,oppose,no,train,0,0
1320032450291093505_aug,https://t.co/Zv7Ffs8ohV,"As gun violence ravages our country, the NRA pushes its crooked agenda to undercut gun safety measures in the courts. With @SenBlumenthal &amp; @SenStabenow, I’m exposing the attack on our judiciary by right-wing special interests like the NRA.
https://t.co/Zv7Ffs8ohV https://t.co/H8Cx9s9hAj",support,no,train,1,0
1370099231214739461,https://t.co/9KStnLcj2g,"If I was Elected I would have voted for a roll call and we would have seen the 8 Rinos not vote yes! Its time to #StandYourGround Americans! We will not listen to Joe Biden new Gun Control Law! All Gun Laws are unjust, unlawful and Unconstitutional!
https://t.co/9KStnLcj2g https://t.co/JqTgvhnzJ7",oppose,no,train,0,0
1370089121692127241,https://t.co/BJvSuPPwWl,"If this passes, I'm going to begin ignoring ALL gun laws, as they are infringement. 
The Government can suck my dick. 
#GunControl
#2ndAmendment 
#Guns https://t.co/BJvSuPPwWl",oppose,no,train,0,0
1333504566525128709_aug,https://t.co/FoKpBtLRWS,"#guns should be subjected to the same restrictions as #abortions; if they were, a whole lot of #ProLife people — esp. men — would suddenly become #prochoice~! #GUNviolence #GunControlNow https://t.co/FoKpBtLRWS",support,yes,train,1,1
1364342930643812356_aug,https://t.co/tEmHA8vk9L,"You should not be a able to purchase a firearm in America without a background check.

Get involved with @Everytown and fix this in your state and at the federal level. 

#ONEV1 #GunSense https://t.co/tEmHA8vk9L",support,yes,train,1,1
1357691000945319946,https://t.co/5zxXcN83G0,"The societal benefits of disarming people? None. The Chicago Metro area has 9 million people and gun control hasn't reduced crime. In fact, you leave good citizens unarmed and more at risk of harm. An overbearing government is left in check when citizens are armed. https://t.co/5zxXcN83G0",oppose,no,train,0,0
1374769271872569354_aug,https://t.co/NEvI8UDMRR,"Cruz accuses Democrats of playing ‘political theater’ for proposing gun safety measures ‘every time there’s a shooting’ - The Boston Globe https://t.co/NEvI8UDMRR So when would be an acceptable time for you, asshole? https://t.co/2OiTnYT72w",support,no,train,1,0
1375556201363177483_aug,https://t.co/H8m5fBwWEw,"...then gun owners can deal with background checks, etc.
#GunControl #NRAisaTerroristOrganization #BanAssaultWeapons https://t.co/H8m5fBwWEw",support,yes,train,1,1
1352032322267320320,https://t.co/mqAqz1Mazr,"Gun control is a 400 year old racist strategy used to control people. ~ Tony Simon

Never let gun grabbers hide what they are truly advocating for. https://t.co/mqAqz1Mazr",oppose,no,train,0,0
1361106637629571073,https://t.co/UyaYnd3HKa,"Gun control is the solution to ending gun violence and to ending mass shootings, enough is enough. 💙🧡 #NeverAgain #VoteThemAllOut #GunControlNow https://t.co/UyaYnd3HKa",support,no,train,1,0
1324111233327468550,https://t.co/vV419jTXoO,"VICTORY: We protected our hard-won gun safety majority in the U.S. House. Take a minute savor this one.

This victory builds upon our historic gains in the 2018 elections. Our champions in the House will continue to make gun violence prevention a priority! #Election2020 https://t.co/vV419jTXoO",support,no,train,1,0
1370865111821283329,https://t.co/tHRUnd1INe,"#Nevada, The assault on your Right to Bear Arms &amp; Constitution continues.  @RepHorsford is touting, and voted for, 2 bills that will do exactly nothing to end gun violence.  They will only further hinder law abiding citizens.  

Anyone want to see him removed?

@GOP @NVGOP https://t.co/tHRUnd1INe",oppose,yes,train,0,1
1364585059131523072_aug,https://t.co/YxGUvbjydE,I feel like people who don't believe in any gun control really just don't give a shit that the USA has hundreds more deaths per year than any other first world country. #guncontrol https://t.co/YxGUvbjydE,support,yes,train,1,1
1347155426169729029,https://t.co/paky9jY3QY,"Me, my entire life: The 2nd Amendment is outdated and should be amended out of the Constitution. We don't need a right to stockpile guns in America

Me, today: https://t.co/paky9jY3QY",oppose,no,train,0,0
1367929624345317379,https://t.co/jSNeTbqkLm,"Using the results of gun control as the definition of gun control exposes the lie that it's about our safety. 
Gun control is keeping human predators safe from armed resistance.
#the2ndisForEveryone 
#YouAreOnYourOwn
#beyourownfirstresponder https://t.co/jSNeTbqkLm",oppose,no,train,0,0
1322285648519180288_aug,https://t.co/eKGtyPDv7f,"In this picture: Violation of the US Flag Code (flag should be on other side, front corner of car), violation of gun safety rules (gun direction and possibly trigger discipline), and of course no hands on the wheel.

This Idaho Republican is irresponsible at every level. https://t.co/eKGtyPDv7f",support,no,train,1,0
1364987732431372310_aug,https://t.co/KXZOsbDKmj,"This shit has got to stop. It’s gone way beyond support for 2nd amendment rights into “if we don’t get what we want, we can shoot you” type of dangerous messaging. @BrianKempGA @NancyMaceFan93 @LeaderMcConnell shown below https://t.co/KXZOsbDKmj",support,yes,train,1,1
1344302362173845505_aug,https://t.co/XbZ90GMiZI,Hopefully our civil dialog hasn't devolved to where gun safety is a political issue. So we'll note about 50% of US #suicideloss events involve firearms. Much enduring trauma could be averted if guns in homes were harder to access by persons at risk or disposed of if not used. https://t.co/XbZ90GMiZI,support,no,train,1,0
1344659602407706628,https://t.co/7OAuWBJBNV,"NEW ZEALAND’S GUN CONTROL HASN’T REDUCED VIOLENCE
Shocker ! Didn't They say more gun control would reduce violence https://t.co/7OAuWBJBNV",oppose,no,train,0,0
1348716022673629187,https://t.co/GdBmEL44GN,"#gun control

""The right to keep and bear arms shall not be infringed. The amendment needs not be more verbose. No intelligent man could misconstrue these simple words.""
- James Madison https://t.co/GdBmEL44GN",oppose,no,train,0,0
1351380251411177472,https://t.co/kJeSQGpC0i,And now the @NRA is bankrupt.  Ain’t #karma a bitch!  #WorstPresidentInUSHistory #CommonSense gun control needed. https://t.co/kJeSQGpC0i,support,no,train,1,0
1369766260985131010,https://t.co/KO5nWvFcqZ,"H.R. 1446 is a heavy-handed and radical bureaucratic bill intended to create arbitrary rules and infringements upon the rights of millions of law-abiding gun owners in America. This measure is nothing more than a blatant infringement of our 2nd Amendment right to bear arms.

⬇️ https://t.co/KO5nWvFcqZ",oppose,no,train,0,0
1349850481892343808,https://t.co/5GYJ2mLoX9,"People keep trying to tell me AU gun control doesn't work because 'hardened criminals' will still get them. Firstly: no, we're too hard to fuck with illegal guns, that's just inconvenient. Secondly: check out the guy who held up a shelter to find his cat. He doesn't need a gun. https://t.co/5GYJ2mLoX9",support,no,train,1,0
1339958623347347464,https://t.co/hBAV1pPCY9,#guns #2A 6-Time Olympic Shooting Medalist Says Gun Control Is ‘Killing Our Sport’: Six-time Olympic shooting medalist Kim Rhode said Monday night that new gun control measures implemented in her home state of California — an https://t.co/hBAV1pPCY9 https://t.co/z5L9h0aDGF,oppose,no,train,0,0
1349750208268177410,https://t.co/PtpJKr3PHm,The government plans on using this weekend as an example to take away the second amendment which protects all amendments. 1A is already on its way out. The way you destroy and takeover is so sneaky and insidious. Aquino type shit 5G warfare. https://t.co/PtpJKr3PHm,oppose,no,train,0,0
1347042301080694789_aug,https://t.co/rfMcgL1LRC,if these people were forty years younger this would be an exact replica of every high school in the us because they refuse to pass gun reform laws. https://t.co/rfMcgL1LRC,support,yes,train,1,1
1374521457879912451,https://t.co/KTI0tFjM2Y,"Boulder, Colorado on my mind. How does passing sensible gun laws trample on the rights of law abiding citizens that want to own guns. Start by tightening the loop holes on background checks. #GunReformNow #EndGunViolence #BoulderColorado #BackgoundChecks #assaultweaponsban https://t.co/KTI0tFjM2Y",support,no,train,1,0
1370197831223447552,https://t.co/lQ8k9YdD1o,"No one is trying to take away your guns or banish the #SecondAmendment. I’ve met Rep. Mike Thompson, who introduced background checks on guns, and is also a gun owner. As he says: https://t.co/lQ8k9YdD1o",support,no,train,1,0
1336622896119156739,https://t.co/S4whTuOBd7,"YOUR RIGHTS IS YOUR LIFE! 

Never give up your rights! Fight for your rights! Never give up your right to protect yourself USA! It’s extremely serious when Government Officials display persecution in an attempt to strip Americans of 2nd Amendment! Freedom, Free Speech! Etc! https://t.co/S4whTuOBd7",oppose,no,train,0,0
1333088093608554498_aug,https://t.co/SqHGIjcWeo,"Gun laws make America safe, unions make America strong. We’re proud that all items in our store are guaranteed union-made. Order a gift today to support gun violence prevention and American workers. 

Text GABBY to 34131 for an exclusive 15% discount. https://t.co/SqHGIjcWeo https://t.co/wA2KUOnk3M",support,no,train,1,0
1374434991447281664,https://t.co/Jfy34XS77I,"In '16 @ChrisMurphyCT  background checks act was before the Senate, but 3 Dem Sen. voted no: Manchin (WV), Heitcamp (ND), &amp; Tester (MT) Let's put the pressure on them now. #gunViolence is an epidemic. Spread the word! #GunControlNow 
#DemCast #demcastMT #demcastWV #demcastND https://t.co/Jfy34XS77I",support,no,train,1,0
1366780362085572609,https://t.co/gkuE47LwEY,"Our @MomsDemand MO Advocacy Day looks a bit different this year, but our message to #moleg is the same. We CAN end gun violence and still support the second amendment. Text 64433 to join us! https://t.co/gkuE47LwEY",support,no,train,1,0
1319323326498693120,https://t.co/EdH5PMgYpF,Honored to earn the endorsement of @NewtownAction. I will continue advocating for gun safety legislation that will keep our families and children safe.  #VoteGunSafety https://t.co/EdH5PMgYpF,support,no,train,1,0
1361631444674748418,https://t.co/STd24JLR3A,"The dictator 46 killed over 15 thousand jobs for hard working Americans with the stroke of a pen.
Now with the stroke of a pen the dictator will kill our 2nd amendment and leave innocent citizens vulnerable.
46 is delusional with unlimited power, that’s dangerous!
#Impeach46 https://t.co/STd24JLR3A",oppose,no,train,0,0
1374500925973229577_aug,https://t.co/qRyPz8ypDU,"10 days ago Dist.Judge Andrew Hartman ruled that Boulder could not enforce its 2018 ordinance banning possession, transfer or sale of assault weapons and large-capacity magazines since STATE law says local governments can’t block the possession or sale of firearms. #2ndAmendment https://t.co/qRyPz8ypDU",support,yes,train,1,1
1318172563382636544_aug,https://t.co/xf9jA39ImQ,".@electgeraldine is running for re-election to the Florida HD 44. 

An educator, she's served both in the Florida House and Senate and is a lifelong champion for our public schools, common-sense gun reform, and livable wages. 

Join #TeamThompson: https://t.co/xf9jA39ImQ https://t.co/4CAx1QeNFx",support,no,train,1,0
1347309643173916673,https://t.co/90AQSw4I5i,"I just want to make it very clear where I stand with gun laws. Guns don't kill people. People kill people. 2nd amendment. Conceal. Open. Semi auto. This is America. The right to bear arms is our RIGHT, not a privilege. Feel free to unfollow me if this offends you. 

#2ndAmendment https://t.co/90AQSw4I5i",oppose,no,train,0,0
1374453185494929410,https://t.co/o23LobY92U,"Gun Control.  Deep background of Background checks.  No AR-15s.  
It’s so past time for change to happen here.  
Save lives. Change lives. #GunReformNow #EndGunViolence https://t.co/o23LobY92U",support,no,train,1,0
1352316543640584193,https://t.co/77gD0h1IuP,"The Right to Keep and Bear Arms is for Everyone: The Right to Keep and Bear Arms is for Everyone It’s a great thing to see that there were so many new gun owners who joined the Second Amendment community last year. There were 8.5 million new gun owners,… https://t.co/77gD0h1IuP https://t.co/RgJJZ900D7",oppose,no,train,0,0
1348676693414834176_aug,https://t.co/M3O0aKNtgT,"Gundamentalists: ""The 2nd Amendment is why 'Murica is free. Gun ownership provides a balance of power. Once that's gone, free speech is next. ✊"" 
Every other free nation *without* 25X the global gun-homicide rate: ""Nope. ✌️"" #CommonSenseGunLaws #StopTheIgnorance #DefeatTheNRA https://t.co/M3O0aKNtgT",support,no,train,1,0
1348874060625637376,https://t.co/EjHUsAtN5T,No we need zero gun control for law abiding citizens and more gun control on criminals https://t.co/EjHUsAtN5T,oppose,yes,train,0,1
1344464055390629888,https://t.co/r6DESfvpLb,"TOP 20 POSTS of 2020 COUNTDOWN!!
#3:
AP: Gun Control Will Not Come Easy for Joe Biden. 
FPC: We're Working to Make Sure it Doesn't Come at All! 
Join or donate to FPC to help fund the fight to restore and defend the 2nd!
Posted December 14, 2020

#top20of2020 #FPC2020Countdown https://t.co/r6DESfvpLb",oppose,no,train,0,0
1362822094539677697_aug,https://t.co/vYtp0dC12V,"SOUTH CAROLINA! Our lawmakers are considering dangerous legislation that would weaken our gun laws &amp; embolden extremists - that would allow people to openly carry guns to intimidate their opponents.
Text SC to 64433 to tell your lawmaker to OPPOSE open carry.
#SCPol @MomsDemand https://t.co/vYtp0dC12V",support,no,train,1,0
1374551821012770816,https://t.co/nOYlbXFX8i,"Just a few friendly reminders 💅🏻
Guns save lives.
Guns protect innocent people.
Criminals prefer unarmed victims.
Guns don’t kill, people kill.
Guns save women from rape.
Armed gays don’t get bashed.
“Gun free zones” = shoot here
AHMAD killed people, not his gun.
#Guns 
#2a https://t.co/nOYlbXFX8i",oppose,no,train,0,0
1373798417319788548_aug,https://t.co/ogpVM4foNO,"If more guns made a country safer, America would be the safest country on Earth.

Background checks save lives!

Talk to your Senators and tell them you want a background check for every gun sold in America.

#ONEV1 #GunSense https://t.co/ogpVM4foNO",support,yes,train,1,1
1375524158759698437,https://t.co/6UQtZ5SXHe,"Since COVID, we've seen a rise in violence against the AAPI community at large and AAPI women. Violence against women, fueled by misogyny, racism, and fetishization, is made more deadly by easy access to guns. I stand with the @CelebrAsian to #StopAsianHate @MomsDemand #ialegis https://t.co/6UQtZ5SXHe",support,yes,train,1,1
1358761374269243392,https://t.co/iL9t7UVcVh,"With Gun Control, Generous Legacy Benefits, Universal Health Care, Free Higher Ed with Living Stipends, and Green Initiatives On Track, England is Finally at a Place of Rest and Peace.. BRAVO https://t.co/iL9t7UVcVh",support,yes,train,1,1
1335392272066605056,https://t.co/toUXPrFOII,Mexico Proves More Gun Control Does Not Mean Less Crime https://t.co/toUXPrFOII https://t.co/w78uA33pSB,oppose,yes,train,0,1
1371457987420770305,https://t.co/WODOydG3we,"The #2ndAmendment doesn't grant us the right to KABA. It restricts the government from preventing me from having or using ARMS, not just guns, and using them for moral and ethical purposes. 

It also ensures my ability to rise up in an unorganized and or organized militia.

#2A https://t.co/WODOydG3we",oppose,no,train,0,0
1358162820676878336,https://t.co/AlWh0oDHox,"For years, Giovanna Rodriguez and her children endured unrelenting abuse, including armed intimidation. She became involved in gun safety after realizing that telling her story could help save lives.

This #GVSurvivorsWeek, read and share Giovanna’s story: https://t.co/AlWh0oDHox https://t.co/o460JHKM6W",support,no,train,1,0
1370368310051749889,https://t.co/mLXvCaXdai,"The #NRA is a lobbying organization for the Merchants of Death, they don't care about gun safety anymore.  However, they do want criminals, terrorists, psychos and wife beaters to have easy access to firearms. https://t.co/mLXvCaXdai https://t.co/Qv9vAeau03",support,no,train,1,0
1374813790424944650,https://t.co/g1oxmc2r2V,"Each gunshot wound costs the US hundreds of thousands of dollars, and gun violence as a whole costs us our lives. 
#EndGunViolence
Thank you, @CoryBooker https://t.co/g1oxmc2r2V",support,yes,train,1,1
1358378867195535360_aug,https://t.co/QGKrvtPApK,"The 2nd Amendment isn't about gun rights, it's about gun profits for the Merchants of Death. They want to continue to sell firearms to criminals, terrorists, psychos and wife beaters every where in America.  It's a wedge issue so corporations can continue to pick our pockets. https://t.co/QGKrvtPApK https://t.co/TfJtwxdSnW",support,yes,train,1,1
1314255501425811458,https://t.co/XRGScp718b,"We cannot afford another NRA-backed Supreme Court justice who would roll back gun safety laws like:

✔️ Background checks on gun sales
✔️ Restrictions on open carry 
✔️ Regulations on assault weapons

We need solutions to gun violence, not more of it! #WeDissent #BlockBarrett https://t.co/XRGScp718b",support,no,train,1,0
1315724568355647494,https://t.co/uxZLgoLzIE,"Gun control is dead 💀 

https://t.co/uxZLgoLzIE https://t.co/PCMAruFjRA",oppose,yes,train,0,1
1375420607857373191_aug,https://t.co/NNJ8Prhl0Z,"Gun laws save lives. Period. And 3 out of 4 Delawareans agree with me.

Thanks to @TizzyLockmanDE, @SherryDorseyDE, @BryanTownsendDE + every #GunSenseLegislator, every @MomsDemand hero &amp; every other advocate demanding policy and change instead of #thoughtsandprayers. #DEleg https://t.co/NNJ8Prhl0Z",support,no,train,1,0
1357251315810902016,https://t.co/El2l8DAW6W,"Gun control will soon be the problem of Nigeria. Like America is facing right now 🤷🏽‍♂️

Everyone should begin to process a licensed GUN 🔫

If they know you have guns in your car on the highway or farmers are fully loaded, our heads go correct. 
#shior https://t.co/El2l8DAW6W",oppose,no,train,0,0
1368210531035799553,https://t.co/sTWEFHu1F6,"It's time to remind people what Gun Control is all about, and it's not preventing crime or stop shootings. Criminals don't follow the law(s) https://t.co/sTWEFHu1F6",oppose,yes,train,0,1
1318503491527151617_aug,https://t.co/LRoYlzLnHl,"Instead of leading, Trump is scaring masses of people into buying guns to ‘protect’ themselves. #care2 https://t.co/LRoYlzLnHl 
Arming Teachers Is NOT Common Sense Gun Reform #care2 https://t.co/v9uPQE1egj https://t.co/u1OeeT5I9C",support,no,train,1,0
